first_key,version,region,season,vertical,click-through-event,first_dropped,impression
b7a8d5719e38a59f3feb257bebf5ff32,f7ef225ebb9ae93c4aa4,Uncategorized,Summer,Uncategorized,0.0,74.0,93.0
b8c677a4bb5be5ce85ba2b0ef5965918,709c755993b496e753d0,Africa,Autumn,Uncategorized,605.0,2674.0,74324.0
b8c677a4bb5be5ce85ba2b0ef5965918,709c755993b496e753d0,Africa,Hiver,Uncategorized,0.0,0.0,1.0
b8d3f410a2a93c31ea7a8f34fd3e7a31,fdad10f4c7f2f091946f,Africa,Autumn,Uncategorized,1031.0,3787.0,34873.0
b8d3f410a2a93c31ea7a8f34fd3e7a31,fdad10f4c7f2f091946f,Africa,Summer,Uncategorized,0.0,0.0,2.0
b92fb930969c158038bdd54e03193892,4820ed3b1420695cf827,Asia,Spring,Uncategorized,0.0,10371.0,40862.0
b92fb930969c158038bdd54e03193892,4820ed3b1420695cf827,Asia,Summer,Uncategorized,0.0,1.0,1.0
b92fb930969c158038bdd54e03193892,4820ed3b1420695cf827,Uncategorized,Spring,Education,0.0,630.0,5363.0
b92fb930969c158038bdd54e03193892,4820ed3b1420695cf827,Uncategorized,Spring,Uncategorized,0.0,19.0,53.0
b92fb930969c158038bdd54e03193892,4820ed3b1420695cf827,Uncategorized,Summer,Education,0.0,1.0,1.0
b92fb930969c158038bdd54e03193892,4820ed3b1420695cf827,Uncategorized,Summer,Uncategorized,0.0,29.0,51.0
b9c5ef52cf35583b3b3d37c3c00c336f,8000c8d2daa02cd17811,Americas,Spring,Uncategorized,0.0,0.0,14.0
b9c5ef52cf35583b3b3d37c3c00c336f,8000c8d2daa02cd17811,Americas,Summer,Uncategorized,0.0,8.0,8.0
b9c5ef52cf35583b3b3d37c3c00c336f,8000c8d2daa02cd17811,Americas,Winter,Uncategorized,3908.0,31622.0,233582.0
b9c5ef52cf35583b3b3d37c3c00c336f,8000c8d2daa02cd17811,Uncategorized,Spring,Autos,0.0,19.0,41.0
b9c5ef52cf35583b3b3d37c3c00c336f,8000c8d2daa02cd17811,Uncategorized,Spring,Uncategorized,0.0,55.0,84.0
b9c5ef52cf35583b3b3d37c3c00c336f,8000c8d2daa02cd17811,Uncategorized,Summer,Autos,0.0,5.0,8.0
b9c5ef52cf35583b3b3d37c3c00c336f,8000c8d2daa02cd17811,Uncategorized,Winter,Autos,5656.0,31123.0,179528.0
b9c5ef52cf35583b3b3d37c3c00c336f,8000c8d2daa02cd17811,Uncategorized,Winter,Uncategorized,1.0,30.0,94.0
b9dd1b4af9134785b7384a1fd03328dc,7b05d8656102b7ead209,Asia,Autumn,Uncategorized,0.0,0.0,2.0
b9dd1b4af9134785b7384a1fd03328dc,7b05d8656102b7ead209,Asia,Hiver,Uncategorized,0.0,0.0,3.0
b9dd1b4af9134785b7384a1fd03328dc,7b05d8656102b7ead209,Asia,Summer,Uncategorized,0.0,2.0,3.0
b9dd1b4af9134785b7384a1fd03328dc,7b05d8656102b7ead209,Asia,Winter,Uncategorized,0.0,0.0,1.0
b9f0279d081448f7d719a710e386170a,200e0b530e4c255177e8,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,2.0
b9f0279d081448f7d719a710e386170a,647a50f9acde94e8a501,Europe,Spring,"Beauty, Fitness & Health",0.0,1.0,1.0
b9f0279d081448f7d719a710e386170a,647a50f9acde94e8a501,Europe,Summer,"Beauty, Fitness & Health",0.0,1.0,5.0
b9f9253fce7a1503f66532d90ba13602,1d7acb39b0550e1e7b1c,Africa,Autumn,Uncategorized,946.0,10692.0,51476.0
b9f9253fce7a1503f66532d90ba13602,1d7acb39b0550e1e7b1c,Africa,Hiver,Uncategorized,338.0,4184.0,16249.0
b9f9253fce7a1503f66532d90ba13602,1d7acb39b0550e1e7b1c,Africa,Winter,Uncategorized,0.0,0.0,2.0
b9fe7a3a114bcea25e9350dbbc7e7172,6e9e763f614a646f0aeb,Uncategorized,Summer,Business & Finance,20.0,76.0,5290.0
b9fe7a3a114bcea25e9350dbbc7e7172,6e9e763f614a646f0aeb,Uncategorized,Summer,Uncategorized,14.0,6.0,50.0
ba0ee2b0c4f9ef316fd0c38a6a17fb0e,98be4bfd3756ebfbb442,Asia,Autumn,Uncategorized,0.0,0.0,6.0
ba0ee2b0c4f9ef316fd0c38a6a17fb0e,98be4bfd3756ebfbb442,Asia,Summer,Uncategorized,0.0,0.0,3.0
ba2209002d0bdaaf7b4b45e2f30d018c,d4dcd687eb72542e4bf9,Uncategorized,Spring,Autos,423.0,1423.0,3309.0
ba2209002d0bdaaf7b4b45e2f30d018c,d4dcd687eb72542e4bf9,Uncategorized,Spring,Uncategorized,0.0,22.0,22.0
ba2209002d0bdaaf7b4b45e2f30d018c,d4dcd687eb72542e4bf9,Uncategorized,Summer,Autos,1597.0,4927.0,13036.0
ba2209002d0bdaaf7b4b45e2f30d018c,d4dcd687eb72542e4bf9,Uncategorized,Summer,Uncategorized,0.0,80.0,93.0
bb516d5cfe0315ae7b5738b3cecee13a,2bd282ad5f4b3b64290c,Americas,Spring,Uncategorized,0.0,0.0,2.0
bb516d5cfe0315ae7b5738b3cecee13a,2bd282ad5f4b3b64290c,Americas,Winter,Uncategorized,28338.0,34777.0,159521.0
bb516d5cfe0315ae7b5738b3cecee13a,2bd282ad5f4b3b64290c,Uncategorized,Spring,Arts & Entertainment & Books & Literature,0.0,0.0,1.0
bb516d5cfe0315ae7b5738b3cecee13a,2bd282ad5f4b3b64290c,Uncategorized,Spring,Uncategorized,19.0,19.0,48.0
bb516d5cfe0315ae7b5738b3cecee13a,2bd282ad5f4b3b64290c,Uncategorized,Winter,Arts & Entertainment & Books & Literature,9399.0,11394.0,43580.0
bb516d5cfe0315ae7b5738b3cecee13a,2bd282ad5f4b3b64290c,Uncategorized,Winter,Uncategorized,17.0,17.0,62.0
bb5dc9ee7d8f26c24b98755b0307ccd2,d64186ffa5824f894704,Asia,Autumn,Energy,1.0,2.0,9.0
bbe5e932549f276aaf1c98f1fb0b5fb2,db53cd265f1be492f00a,Europe,Autumn,Travel,2980.0,72461.0,356626.0
bbe5e932549f276aaf1c98f1fb0b5fb2,db53cd265f1be492f00a,Europe,Summer,Travel,88.0,1950.0,11853.0
bc2917992282f5fa231e17e49812e02c,1834d1e06380673bbbe1,Europe,Autumn,"Beauty, Fitness & Health",6345.0,9038.0,21146.0
bc4ed33131069dff6cf5fadf7aeafe84,3c37ff29274388496509,Africa,Autumn,Uncategorized,1232.0,11087.0,122807.0
bc4ed33131069dff6cf5fadf7aeafe84,3c37ff29274388496509,Africa,Hiver,Uncategorized,540.0,5105.0,58876.0
bc4ed33131069dff6cf5fadf7aeafe84,3c37ff29274388496509,Africa,Summer,Uncategorized,0.0,0.0,5.0
bc4ed33131069dff6cf5fadf7aeafe84,3c37ff29274388496509,Africa,Winter,Uncategorized,0.0,0.0,6.0
bc7c322f9258b8780da951dea130a5cb,d8484497f7e482db566e,Americas,Autumn,Uncategorized,449.0,5487.0,24127.0
bc7c322f9258b8780da951dea130a5cb,d8484497f7e482db566e,Americas,Hiver,Uncategorized,2.0,47.0,237.0
bc7c322f9258b8780da951dea130a5cb,d8484497f7e482db566e,Americas,Spring,Uncategorized,0.0,0.0,4.0
bc7c322f9258b8780da951dea130a5cb,d8484497f7e482db566e,Americas,Summer,Uncategorized,0.0,0.0,2.0
bc7c322f9258b8780da951dea130a5cb,d8484497f7e482db566e,Americas,Winter,Uncategorized,822.0,9002.0,44915.0
bc96941f523f9325db771e6d953b92aa,ab929297aca268743a9a,Americas,Autumn,Uncategorized,1119.0,21984.0,59166.0
bc96941f523f9325db771e6d953b92aa,ab929297aca268743a9a,Americas,Summer,Uncategorized,103.0,1647.0,4689.0
bcb15fd00e87e5ec2457259b7ff52999,5aaf8a465c757a9789a0,Uncategorized,Summer,Business & Finance,17324.0,38070.0,162452.0
bcb15fd00e87e5ec2457259b7ff52999,5aaf8a465c757a9789a0,Uncategorized,Summer,Uncategorized,24.0,43.0,72.0
bcf769892129fe25cce8f5b8ee74fba1,cff419a16b94bd5b7723,Uncategorized,Spring,Autos,1769.0,5094.0,23260.0
bcf769892129fe25cce8f5b8ee74fba1,cff419a16b94bd5b7723,Uncategorized,Spring,Uncategorized,0.0,21.0,23.0
bcf769892129fe25cce8f5b8ee74fba1,cff419a16b94bd5b7723,Uncategorized,Summer,Autos,9781.0,25148.0,169789.0
bcf769892129fe25cce8f5b8ee74fba1,cff419a16b94bd5b7723,Uncategorized,Summer,Uncategorized,0.0,79.0,93.0
bd1041c4efe360f96d7ef28e0b6604f8,effa0da7ba7b6c25de45,Asia,Summer,Shopping,0.0,3.0,3.0
bd4cd901c543687d50cc737fe483c367,78b2419b79807d5d78e5,Uncategorized,Spring,Autos,552.0,1614.0,7701.0
bd4cd901c543687d50cc737fe483c367,78b2419b79807d5d78e5,Uncategorized,Spring,Uncategorized,0.0,18.0,22.0
bd4cd901c543687d50cc737fe483c367,78b2419b79807d5d78e5,Uncategorized,Summer,Autos,2121.0,5134.0,38388.0
bd4cd901c543687d50cc737fe483c367,78b2419b79807d5d78e5,Uncategorized,Summer,Uncategorized,0.0,69.0,93.0
bdf47702f584272ef0191164ace808b4,c1bbe1ecb17c8820966b,Europe,Spring,Food & Drinks,0.0,0.0,1.0
bdf47702f584272ef0191164ace808b4,c1bbe1ecb17c8820966b,Europe,Summer,Food & Drinks,0.0,0.0,3.0
be61f2c63f410a1e929fee2aea429e01,ae10bf7f00c10669e953,Asia,Winter,Uncategorized,438.0,2990.0,33170.0
bed2de2e3670d1544406d31a052abe8f,2654f00c6abdd4c1b647,Uncategorized,Spring,Autos,1920.0,5623.0,26098.0
bed2de2e3670d1544406d31a052abe8f,2654f00c6abdd4c1b647,Uncategorized,Spring,Uncategorized,0.0,22.0,23.0
bed2de2e3670d1544406d31a052abe8f,2654f00c6abdd4c1b647,Uncategorized,Summer,Autos,8794.0,22813.0,156128.0
bed2de2e3670d1544406d31a052abe8f,2654f00c6abdd4c1b647,Uncategorized,Summer,Uncategorized,0.0,83.0,93.0
befaeb70577bbc265b58dfe9c9d11c91,d919c361277861814a97,Americas,Autumn,Uncategorized,109447.0,3002.0,467475.0
befaeb70577bbc265b58dfe9c9d11c91,d919c361277861814a97,Americas,Summer,Uncategorized,3405.0,106.0,14523.0
bfc76eb7f0ee780e71d7de689eef89eb,d001eab74a94aae914fb,Uncategorized,Spring,Autos,1740.0,5151.0,23105.0
bfc76eb7f0ee780e71d7de689eef89eb,d001eab74a94aae914fb,Uncategorized,Spring,Uncategorized,0.0,21.0,23.0
bfc76eb7f0ee780e71d7de689eef89eb,d001eab74a94aae914fb,Uncategorized,Summer,Autos,10105.0,25754.0,174452.0
bfc76eb7f0ee780e71d7de689eef89eb,d001eab74a94aae914fb,Uncategorized,Summer,Uncategorized,0.0,77.0,93.0
bio-survey-3-answer-bjs-wholesale,086151d021a6242929cd,Americas,Autumn,Uncategorized,0.0,2549.0,14933.0
bio-survey-3-answer-bjs-wholesale,086151d021a6242929cd,Americas,Summer,Uncategorized,0.0,77.0,346.0
bio-survey-3-answer-mac-lovemelipstick,97bfcfe7252991367e57,Americas,Autumn,Uncategorized,0.0,2002.0,8190.0
bio-survey-3-answer-mac-lovemelipstick,97bfcfe7252991367e57,Americas,Summer,Uncategorized,0.0,106.0,533.0
bio-survey-3-answer-philips-signify-hue,fbb170093f373e7b75ff,Americas,Autumn,Uncategorized,0.0,138.0,770.0
bio-survey-3-answer-philips-signify-hue,fbb170093f373e7b75ff,Americas,Summer,Uncategorized,0.0,72.0,302.0
bjs-wholesale-sensoryplus-fs,a4fc4fc112680e46fe6e,Americas,Autumn,Uncategorized,235.0,129.0,1109.0
bjs-wholesale-sensoryplus-fs,a4fc4fc112680e46fe6e,Americas,Summer,Uncategorized,11.0,5.0,38.0
bjs-wholesale-sensoryplus-mpu,1933fe4e197511b9c803,Americas,Autumn,Uncategorized,154325.0,236715.0,1461838.0
bjs-wholesale-sensoryplus-mpu,1933fe4e197511b9c803,Americas,Hiver,Uncategorized,0.0,0.0,1.0
bjs-wholesale-sensoryplus-mpu,1933fe4e197511b9c803,Americas,Summer,Uncategorized,7562.0,11833.0,78475.0
c0751a42b6f5742ccebe5e09acf055a5,0c56a04da2f556ce9bfc,Africa,Summer,Computers & Technology,0.0,1.0,1.0
c0776e2d2d72d3d607eead61159169c6,895ad1b63bf114d3dbea,Africa,Summer,Uncategorized,0.0,1.0,1.0
c079089897963dc0158e552144247ce2,4b712b8d1fe5d26a7030,Americas,Autumn,Uncategorized,2558.0,11585.0,37654.0
c079089897963dc0158e552144247ce2,4b712b8d1fe5d26a7030,Americas,Hiver,Uncategorized,0.0,0.0,1.0
c079089897963dc0158e552144247ce2,4b712b8d1fe5d26a7030,Americas,Summer,Uncategorized,0.0,0.0,3.0
c08969fbc10952a8a0386f86869b170c,06014e3c799997e055c7,Europe,Spring,Uncategorized,27692.0,65470.0,151636.0
c08969fbc10952a8a0386f86869b170c,25f5991e50e7b45a5d09,Europe,Spring,Uncategorized,3747.0,8544.0,50793.0
c08969fbc10952a8a0386f86869b170c,fc8c6bbb9babc93e48f0,Europe,Spring,Uncategorized,5979.0,33043.0,80318.0
c099b9b67000fe9e2437bfde0452d58a,ee7d0503931b911d4f95,Europe,Winter,Food & Drinks,9915.0,33546.0,80990.0
c0fa3e94daaf4f1724ba23531f468e19,ba84309eca15d8beeb92,Americas,Autumn,Uncategorized,97753.0,112719.0,684433.0
c0fa3e94daaf4f1724ba23531f468e19,ba84309eca15d8beeb92,Americas,Hiver,Uncategorized,11.0,0.0,18.0
c0fa3e94daaf4f1724ba23531f468e19,ba84309eca15d8beeb92,Americas,Spring,Uncategorized,0.0,0.0,5.0
c0fa3e94daaf4f1724ba23531f468e19,ba84309eca15d8beeb92,Americas,Winter,Uncategorized,3.0,0.0,4.0
c152936dda93a7b5158e2edf431feccd,372a084f4e8774fb01bf,Uncategorized,Summer,"Beauty, Fitness & Health",126.0,574.0,13536.0
c152936dda93a7b5158e2edf431feccd,372a084f4e8774fb01bf,Uncategorized,Summer,Uncategorized,1.0,1.0,13.0
c18f22ebf726b729ae61c25817430f1c,ba162da8866bf43b8ec8,Asia,Autumn,Uncategorized,1781.0,12809.0,46995.0
c18f22ebf726b729ae61c25817430f1c,ba162da8866bf43b8ec8,Asia,Spring,Uncategorized,0.0,2.0,2.0
c18f22ebf726b729ae61c25817430f1c,ba162da8866bf43b8ec8,Asia,Winter,Uncategorized,0.0,0.0,1.0
c191ee99ff67f39c00644e3e44a27a70,d2e26088d9e1f17dbd4c,Europe,Autumn,Travel,5462.0,65637.0,165717.0
c191ee99ff67f39c00644e3e44a27a70,d2e26088d9e1f17dbd4c,Europe,Summer,Travel,84.0,1668.0,3561.0
c1b67741ddd59fbccf7c2ad45fe1108d,58286d707fb28bd003cf,Uncategorized,Summer,Food & Drinks,2335.0,2582.0,32213.0
c1b67741ddd59fbccf7c2ad45fe1108d,58286d707fb28bd003cf,Uncategorized,Summer,Uncategorized,7.0,1.0,41.0
c1f6ef10e3b381aa4bc8a1e8551601bb,f4771db2330d882ccf36,Asia,Autumn,Energy,19999.0,41250.0,120094.0
c1f6ef10e3b381aa4bc8a1e8551601bb,f4771db2330d882ccf36,Asia,Hiver,Energy,0.0,0.0,2.0
c1f6ef10e3b381aa4bc8a1e8551601bb,f4771db2330d882ccf36,Asia,Summer,Energy,432.0,879.0,2496.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Europe,Autumn,Fashion,1567.0,6949.0,82182.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Uncategorized,Autumn,Fashion,1495.0,7860.0,97834.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Uncategorized,Autumn,Uncategorized,0.0,0.0,18.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Uncategorized,Hiver,Fashion,58.0,253.0,3965.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Uncategorized,Hiver,Uncategorized,0.0,0.0,11.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Uncategorized,Spring,Uncategorized,0.0,0.0,2.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Uncategorized,Summer,Fashion,0.0,0.0,2.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Uncategorized,Winter,Fashion,0.0,0.0,8.0
c24afae443881e7eafa59774472a4f76,511ecd10d653af2cc82a,Uncategorized,Winter,Uncategorized,0.0,0.0,79.0
c24afae443881e7eafa59774472a4f76,77fe92f744829e4addc8,Europe,Autumn,Fashion,3352.0,14847.0,41937.0
c24afae443881e7eafa59774472a4f76,77fe92f744829e4addc8,Europe,Hiver,Fashion,1842.0,7354.0,17866.0
c24afae443881e7eafa59774472a4f76,77fe92f744829e4addc8,Europe,Summer,Fashion,0.0,1.0,1.0
c24afae443881e7eafa59774472a4f76,77fe92f744829e4addc8,Europe,Winter,Fashion,0.0,0.0,3.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Americas,Autumn,Uncategorized,115.0,2423.0,35788.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Americas,Hiver,Uncategorized,0.0,0.0,4.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Americas,Spring,Uncategorized,0.0,0.0,1.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Americas,Summer,Uncategorized,0.0,0.0,3.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Uncategorized,Autumn,Travel,34.0,569.0,9110.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Uncategorized,Autumn,Uncategorized,0.0,0.0,51.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Uncategorized,Hiver,Uncategorized,0.0,0.0,11.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Uncategorized,Summer,Travel,0.0,0.0,3.0
c31c9d058f82b7cc829b650982670fde,d50f31a1153785023758,Uncategorized,Winter,Uncategorized,0.0,0.0,41.0
c38f498cdd8bbd3c60722691835eba3e,c53b630bd37184187bbb,Europe,Autumn,Fashion,0.0,8668.0,21627.0
c38f498cdd8bbd3c60722691835eba3e,c53b630bd37184187bbb,Europe,Hiver,Fashion,0.0,1698.0,4543.0
c38f498cdd8bbd3c60722691835eba3e,c53b630bd37184187bbb,Europe,Summer,Fashion,0.0,0.0,2.0
c38f498cdd8bbd3c60722691835eba3e,c53b630bd37184187bbb,Europe,Winter,Fashion,0.0,0.0,2.0
c3a40a30ff3f6b1d6c9dfa765a47f0e2,6503aa275f393ddc6242,Americas,Spring,Fashion,3648.0,25364.0,165557.0
c3a40a30ff3f6b1d6c9dfa765a47f0e2,6503aa275f393ddc6242,Americas,Summer,Fashion,0.0,0.0,1.0
c3a40a30ff3f6b1d6c9dfa765a47f0e2,6503aa275f393ddc6242,Americas,Winter,Fashion,2244.0,16298.0,107068.0
c3a40a30ff3f6b1d6c9dfa765a47f0e2,6503aa275f393ddc6242,Europe,Spring,Fashion,3096.0,21375.0,199948.0
c3a40a30ff3f6b1d6c9dfa765a47f0e2,6503aa275f393ddc6242,Europe,Summer,Fashion,0.0,0.0,5.0
c3a40a30ff3f6b1d6c9dfa765a47f0e2,6503aa275f393ddc6242,Europe,Winter,Fashion,1628.0,11701.0,96323.0
c3bf91a292afbaca2ae83f85e44cbb0c,0b24bd4c06314d590ffb,Asia,Autumn,Uncategorized,6679.0,32060.0,164420.0
c3ef76ea758ea5442c9540463c5d37f3,2d42e200b05a18595192,Uncategorized,Spring,Law & Government,660.0,8016.0,37194.0
c3ef76ea758ea5442c9540463c5d37f3,2d42e200b05a18595192,Uncategorized,Spring,Uncategorized,2.0,14.0,29.0
c3ef76ea758ea5442c9540463c5d37f3,2d42e200b05a18595192,Uncategorized,Summer,Law & Government,11093.0,95252.0,488106.0
c3ef76ea758ea5442c9540463c5d37f3,2d42e200b05a18595192,Uncategorized,Summer,Uncategorized,0.0,50.0,98.0
c3fd8c09351ecd2b211a6b8bcf987081,31d99ee41b079275a3ed,Uncategorized,Summer,Uncategorized,0.0,0.0,2.0
c45a01ed5ca27fa92bd94ea0d310f15f,22be150fb00e9bd5f219,Europe,Autumn,"Beauty, Fitness & Health",0.0,2634.0,13519.0
c45a01ed5ca27fa92bd94ea0d310f15f,22be150fb00e9bd5f219,Europe,Hiver,"Beauty, Fitness & Health",0.0,3268.0,17489.0
c45a01ed5ca27fa92bd94ea0d310f15f,22be150fb00e9bd5f219,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,1.0
c45a01ed5ca27fa92bd94ea0d310f15f,22be150fb00e9bd5f219,Europe,Winter,"Beauty, Fitness & Health",0.0,973.0,5032.0
c475e68d9cb7e2c498a5b055378c5e26,23e7b2033269b427eaca,Asia,Autumn,Uncategorized,0.0,9.0,70.0
c475e68d9cb7e2c498a5b055378c5e26,e451a0cb66bb67c5f7a7,Asia,Autumn,Uncategorized,9.0,204.0,3754.0
c47f5950696c97e2f444767972a008cd,2305603f1ed66fb749f6,Europe,Summer,"Beauty, Fitness & Health",0.0,3.0,3.0
c4980007bfe234d8de3b6f811113eb3e,f0e810af474fdbde9508,Asia,Spring,Uncategorized,2154.0,657.0,8717.0
c4980007bfe234d8de3b6f811113eb3e,f0e810af474fdbde9508,Asia,Summer,Uncategorized,2.0,0.0,2.0
c4980007bfe234d8de3b6f811113eb3e,f0e810af474fdbde9508,Asia,Winter,Uncategorized,7416.0,2601.0,27538.0
c4fe09b632510eb0ce84c68cd769d71c,279841ba8c379ac6cd26,Asia,Autumn,Energy,0.0,0.0,3.0
c4fe09b632510eb0ce84c68cd769d71c,279841ba8c379ac6cd26,Asia,Summer,Energy,0.0,0.0,1.0
c4fe09b632510eb0ce84c68cd769d71c,31a06eb731b7d1efc03c,Asia,Autumn,Energy,19684.0,40630.0,119038.0
c4fe09b632510eb0ce84c68cd769d71c,31a06eb731b7d1efc03c,Asia,Hiver,Energy,0.0,0.0,4.0
c4fe09b632510eb0ce84c68cd769d71c,31a06eb731b7d1efc03c,Asia,Summer,Energy,412.0,857.0,2414.0
c50c289a8718506ec107e58ddd84598f,c0d5395299b96770bd73,Uncategorized,Summer,Uncategorized,38.0,38.0,71.0
c65374710cde17d316d835aa7eb5ba4e,1843c4f467272b8a110c,Uncategorized,Summer,Uncategorized,8.0,9.0,16.0
c68e0f3b6bbe4bdfbe5e7c28a23f2d5d,53b95b723a887748d0f2,Asia,Spring,Uncategorized,209.0,901.0,17455.0
c68e0f3b6bbe4bdfbe5e7c28a23f2d5d,53b95b723a887748d0f2,Asia,Summer,Uncategorized,0.0,0.0,2.0
c68e0f3b6bbe4bdfbe5e7c28a23f2d5d,53b95b723a887748d0f2,Uncategorized,Spring,Education,35.0,111.0,9132.0
c68e0f3b6bbe4bdfbe5e7c28a23f2d5d,53b95b723a887748d0f2,Uncategorized,Spring,Uncategorized,4.0,6.0,78.0
c68e0f3b6bbe4bdfbe5e7c28a23f2d5d,53b95b723a887748d0f2,Uncategorized,Summer,Uncategorized,0.0,0.0,47.0
c6ffe286f55fca0a57eae6b84312bb7b,8cb7d97e7e972aa01fe1,Europe,Spring,Fashion,2013.0,14279.0,71389.0
c6ffe286f55fca0a57eae6b84312bb7b,8cb7d97e7e972aa01fe1,Europe,Summer,Fashion,0.0,0.0,1.0
c6ffe286f55fca0a57eae6b84312bb7b,8cb7d97e7e972aa01fe1,Europe,Winter,Fashion,1797.0,12521.0,70083.0
c726c7b517b7a14564382193439e1e88,af882c67baa12b4277d0,Asia,Summer,Uncategorized,0.0,5.0,5.0
c7a23b2fb1f3b6e4903aeca07034fae8,9ee81565436d441f6cce,Asia,Summer,Uncategorized,0.0,2.0,2.0
c7be61620515ae855abe0426b5379b87,8791c6f594f2df4dc97b,Uncategorized,Summer,"Beauty, Fitness & Health",1688.0,18858.0,100786.0
c7be61620515ae855abe0426b5379b87,8791c6f594f2df4dc97b,Uncategorized,Summer,Uncategorized,1.0,13.0,48.0
c7e89c1dbf4ce24ddcc656a9bdc48d77,1e622643bb95279d8a56,Uncategorized,Spring,Autos,1999.0,5674.0,26162.0
c7e89c1dbf4ce24ddcc656a9bdc48d77,1e622643bb95279d8a56,Uncategorized,Spring,Uncategorized,0.0,19.0,23.0
c7e89c1dbf4ce24ddcc656a9bdc48d77,1e622643bb95279d8a56,Uncategorized,Summer,Autos,10941.0,28119.0,191631.0
c7e89c1dbf4ce24ddcc656a9bdc48d77,1e622643bb95279d8a56,Uncategorized,Summer,Uncategorized,0.0,84.0,93.0
c81948dce1057fbc07379ef686ab633e,85d7b08bc19a721dcdb1,Americas,Autumn,Business & Finance,0.0,0.0,1.0
c81948dce1057fbc07379ef686ab633e,85d7b08bc19a721dcdb1,Americas,Summer,Business & Finance,0.0,1.0,3.0
c89e78dcbf2fd46a361380d541811451,c0a06d2fbf2706793bc1,Uncategorized,Summer,Autos,1548.0,3888.0,28184.0
c89e78dcbf2fd46a361380d541811451,c0a06d2fbf2706793bc1,Uncategorized,Summer,Uncategorized,0.0,12.0,22.0
c8c6e747e6df7678ed2b123fac10ff48,201c767d3b250b32b08d,Asia,Winter,Uncategorized,1365.0,51513.0,170864.0
c8d8722067bacec1dfaee438d32b426d,96877bb769cf2f58607d,Asia,Autumn,Uncategorized,1.0,218.0,3599.0
c9d68498045bdb5dd5513e7f03923fbb,75a77b171e8933fd40f9,Asia,Autumn,Uncategorized,52.0,1478.0,21854.0
c9d68498045bdb5dd5513e7f03923fbb,75a77b171e8933fd40f9,Asia,Summer,Uncategorized,1.0,18.0,274.0
ca209968688d6dcda76757f97b6996d3,81a58817c5c19fce58e0,Asia,Winter,Uncategorized,11.0,31.0,137.0
ca246b98dd1303da4199f885f8b72d5f,43455e139a9ecab76331,Europe,Autumn,Fashion,0.0,0.0,2.0
cac8e3ebe2916b91e4732d0ca36192ea,049d0e44c2f6687f8eae,Americas,Autumn,Food & Drinks,1971.0,1296.0,10213.0
cac8e3ebe2916b91e4732d0ca36192ea,049d0e44c2f6687f8eae,Americas,Spring,Food & Drinks,0.0,0.0,2.0
cac8e3ebe2916b91e4732d0ca36192ea,049d0e44c2f6687f8eae,Americas,Summer,Food & Drinks,257.0,148.0,1678.0
cac8e3ebe2916b91e4732d0ca36192ea,f492ae36455a3ce0a7c4,Americas,Summer,Food & Drinks,1.0,0.0,1.0
cb10cfbb9380e7451a2b773da6c8c8cb,40a5ebf49108170cdb2e,Americas,Summer,Uncategorized,0.0,2.0,2.0
cb3105506e8584a3fc1b875504ea7a4c,05a34089add9643dadf3,Asia,Autumn,Uncategorized,1187.0,22258.0,98263.0
cb3105506e8584a3fc1b875504ea7a4c,05a34089add9643dadf3,Asia,Spring,Uncategorized,1.0,1.0,16.0
cb3105506e8584a3fc1b875504ea7a4c,05a34089add9643dadf3,Asia,Winter,Uncategorized,3249.0,56193.0,232421.0
cc5becf17e6c8c84766e27ac12cd1026,59bc2768b199375f157d,Africa,Summer,Computers & Technology,0.0,2.0,3.0
cc8f375a91af8886f3dbe632119e16e3,eb8a610c3ba7cb409cc1,Africa,Summer,Uncategorized,0.0,5.0,5.0
ccbeadb59c9428be0df7e64cca2219d7,78720b584cdc3655b548,Asia,Autumn,Uncategorized,13.0,202.0,6480.0
cd0464e63c73fcf30fb9c85d5842f236,3547cdfa080d2f47ea43,Asia,Spring,Uncategorized,0.0,0.0,2.0
cd0464e63c73fcf30fb9c85d5842f236,3547cdfa080d2f47ea43,Asia,Summer,Uncategorized,0.0,1.0,1.0
cd0464e63c73fcf30fb9c85d5842f236,3547cdfa080d2f47ea43,Asia,Winter,Uncategorized,3574.0,43179.0,171829.0
